House,Neighborhood,Latitude,Longitude,Price,Size(sqft),price_per_sqft,Bedrooms,Bathrooms,Quality,maid_room,Furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,Source
7674748,Dubai Production City (IMPZ),25.035639,55.201444,340000.0,828,410.63,1,2,Medium,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7686044,Dubai Sports City,25.038332,55.20485600000001,550000.0,1322,416.04,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,Bayut
7664367,Downtown Dubai,25.187093,55.278912,1650000.0,1450,1137.93,2,3,Low,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7213284,Barsha Heights (Tecom),25.100994,55.178291,1200000.0,1450,827.59,2,1,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7683219,Downtown Dubai,25.193641,55.284662,1025000.0,1062,965.16,2,3,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,Bayut
7605397,Dubai Sports City,25.039066,55.220697,550000.0,860,639.53,1,2,Medium,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,Property Finder
7679730,Downtown Dubai,25.197316,55.274196,2789900.0,1546,1804.59,2,3,Medium,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Dubizzle
7581130,Palm Jumeirah,25.116492,55.141387,3450000.0,2260,1526.55,3,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7672437,Jumeirah,25.240419,55.25277,4127000.0,1966,2099.19,3,4,Medium,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,Property Finder
7698176,Jumeirah Beach Residence,25.07359,55.126352,3800000.0,1897,2003.16,3,2,Medium,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7702410,Town Square,25.00373,55.297034,488888.0,698,700.41,1,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,Property Finder
7693265,Culture Village,25.226946,55.343628,6800000.0,4070,1670.76,4,4,High,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,Bayut
7668600,Greens,25.093469,55.173061,629999.0,754,835.54,1,1,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,Property Finder
7699503,Dubai Marina,25.073151,55.136982,950000.0,841,1129.61,1,1,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7702200,DIFC,25.207533,55.277978,2300000.0,1836,1252.72,2,3,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Bayut
6799796,Dubai Marina,25.084331,55.141679,2499000.0,2490,1003.61,3,4,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,Property Finder
7282875,City Walk,25.200221,55.264588,3680000.0,2574,1429.68,3,5,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7657573,Business Bay,25.185311,55.285778,1299999.0,896,1450.89,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Bayut
7672527,Jumeirah Beach Residence,25.07715,55.135515000000005,1230000.0,1294,950.54,2,3,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7664857,Dubai Hills Estate,25.109367,55.247980000000005,1898000.0,2491,761.94,3,4,Ultra,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,Bayut
7630874,Dubai Land,25.111535,55.365680000000005,500000.0,1239,403.55,2,3,Medium,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Bayut
7582090,DIFC,25.207533,55.277978,1500000.0,968,1549.59,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7601985,Jumeirah Village Circle,25.051528,55.212972,1113000.0,1465,759.73,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,Property Finder
7653636,Dubai Marina,25.087251,55.145574,1500000.0,968,1549.59,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7588905,DIFC,25.207533,55.277978,1225000.0,877,1396.81,1,2,Low,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7646990,Al Furjan,25.027686,55.15463199999999,1225000.0,1700,720.59,3,4,Medium,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7594163,Palm Jumeirah,25.113366,55.13609,1390000.0,1954,711.36,2,3,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Dubizzle
7650564,Jumeirah Village Circle,25.046296,55.200783,661300.0,678,975.37,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7640847,DIFC,25.207533,55.277978,1200000.0,877,1368.3,1,2,Medium,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7564465,Dubai Hills Estate,25.099132,55.243982,749888.0,482,1555.78,1,2,Medium,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Dubizzle
7695435,Downtown Dubai,25.195039,55.26942,1500000.0,856,1752.34,1,2,Medium,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7702221,Palm Jumeirah,25.103972,55.149621,34340000.0,8722,3937.17,4,6,High,True,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,Property Finder
7508680,The Views,25.088533,55.171838,1375000.0,1380,996.38,2,3,Medium,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
6666254,Dubai Marina,25.072396,55.132386,1100000.0,985,1116.75,2,2,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,Bayut
7520297,Green Community,25.007528,55.16360400000001,1295000.0,2554,507.05,3,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7467479,Dubai Marina,25.087251,55.145574,1425000.0,950,1500.0,1,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Dubizzle
7650062,Greens,25.091283,55.174064,590000.0,758,778.36,1,1,High,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,Dubizzle
7590926,Motor City,25.046706,55.246714,790000.0,1358,581.74,2,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7500585,Culture Village,25.225739,55.33868,1500000.0,1357,1105.38,2,3,High,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,Property Finder
7666165,Business Bay,25.18195,55.277238,650000.0,619,1050.08,1,1,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7652070,Old Town,25.195098,55.277077,1750000.0,1024,1708.98,1,2,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Dubizzle
7696283,Business Bay,25.181311,55.26250699999999,1375000.0,1270,1082.68,2,2,Medium,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7670393,Jumeirah Beach Residence,25.072569,55.126527,1500000.0,640,2343.75,1,2,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,Bayut
7523376,Palm Jumeirah,25.125472,55.153066,2650000.0,1493,1774.95,2,2,Low,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Bayut
7605392,Dubai Hills Estate,25.107984,55.244923,1700000.0,1493,1138.65,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7249763,Downtown Dubai,25.195461,55.269463,1900000.0,1438,1321.28,2,3,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,Bayut
7699000,Jumeirah Village Circle,25.050227,55.21335,699505.0,840,832.74,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Dubizzle
7701422,Umm Suqeim,25.137409,55.188957,2112000.0,1359,1554.08,2,3,Ultra,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,True,Property Finder
7593307,Discovery Gardens,25.044519,55.137291000000005,525000.0,968,542.36,1,1,Low,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7670037,Jumeirah Beach Residence,25.081251,55.138519,899000.0,1285,699.61,2,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Dubizzle
7617063,Downtown Dubai,25.200879,55.276331000000006,2650000.0,1449,1828.85,2,3,Medium,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,Dubizzle
7465947,Dubai Marina,25.071504,55.128579,850000.0,708,1200.56,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7686747,Downtown Dubai,25.203035,55.280662,2166888.0,1087,1993.46,2,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7630954,Jumeirah,25.215192,55.235827,4499000.0,1620,2777.16,1,2,Medium,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
